time_s,t_us,pcnt_count,d_pcnt,dpos_m,position_m,dir_m1_0_p1,adc_a,adc_b
7.899839,30276427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.909839,30286427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.919839,30296427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.929839,30306427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.939839,30316427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.949839,30326427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.959839,30336427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.969839,30346427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.979839,30356427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.989839,30366427,-2,0,0.00000000,-0.00026599,0,4095,4095
7.999839,30376427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.009843,30386431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.019843,30396431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.029843,30406431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.039843,30416431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.049839,30426427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.059839,30436427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.069839,30446427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.079839,30456427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.089839,30466427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.099843,30476431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.109843,30486431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.119843,30496431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.129843,30506431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.139839,30516427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.149839,30526427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.159839,30536427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.169843,30546431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.179839,30556427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.189839,30566427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.199839,30576427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.209843,30586431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.219839,30596427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.229839,30606427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.239839,30616427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.249839,30626427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.259839,30636427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.269839,30646427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.279839,30656427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.289839,30666427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.299843,30676431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.309843,30686431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.319843,30696431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.329843,30706431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.339843,30716431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.349843,30726431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.359843,30736431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.369843,30746431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.379839,30756427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.389839,30766427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.399839,30776427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.409839,30786427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.419839,30796427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.429839,30806427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.439839,30816427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.449839,30826427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.459839,30836427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.469839,30846427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.479843,30856431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.489843,30866431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.499843,30876431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.509839,30886427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.519839,30896427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.529843,30906431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.539843,30916431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.549843,30926431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.559839,30936427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.569839,30946427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.579839,30956427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.589839,30966427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.599839,30976427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.609839,30986427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.619839,30996427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.629839,31006427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.639843,31016431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.649843,31026431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.659839,31036427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.669839,31046427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.679839,31056427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.689843,31066431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.699843,31076431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.709843,31086431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.719839,31096427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.729843,31106431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.739843,31116431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.749839,31126427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.759839,31136427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.769839,31146427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.779839,31156427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.789839,31166427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.799839,31176427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.809839,31186427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.819839,31196427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.829839,31206427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.839839,31216427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.849839,31226427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.859839,31236427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.869839,31246427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.879843,31256431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.889843,31266431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.899843,31276431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.909839,31286427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.919839,31296427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.929839,31306427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.939839,31316427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.949843,31326431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.959843,31336431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.969843,31346431,-2,0,0.00000000,-0.00026599,0,4095,4095
8.979839,31356427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.989839,31366427,-2,0,0.00000000,-0.00026599,0,4095,4095
8.999839,31376427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.009839,31386427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.019843,31396431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.029843,31406431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.039843,31416431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.049843,31426431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.059843,31436431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.069843,31446431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.079843,31456431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.089843,31466431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.099843,31476431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.109843,31486431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.119843,31496431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.129839,31506427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.139843,31516431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.149843,31526431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.159839,31536427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.169839,31546427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.179839,31556427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.189839,31566427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.199843,31576431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.209843,31586431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.219839,31596427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.229839,31606427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.239843,31616431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.249843,31626431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.259843,31636431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.269843,31646431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.279839,31656427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.289839,31666427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.299839,31676427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.309839,31686427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.319843,31696431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.329843,31706431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.339843,31716431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.349839,31726427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.359839,31736427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.369839,31746427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.379839,31756427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.389839,31766427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.399839,31776427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.409843,31786431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.419843,31796431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.429843,31806431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.439843,31816431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.449839,31826427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.459839,31836427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.469839,31846427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.479839,31856427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.489839,31866427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.499839,31876427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.509839,31886427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.519839,31896427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.529839,31906427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.539839,31916427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.549839,31926427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.559839,31936427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.569839,31946427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.579839,31956427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.589839,31966427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.599843,31976431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.609843,31986431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.619843,31996431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.629843,32006431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.639843,32016431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.649843,32026431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.659839,32036427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.669839,32046427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.679839,32056427,-2,0,0.00000000,-0.00026599,0,4095,4095
9.689843,32066431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.699843,32076431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.709843,32086431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.719843,32096431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.729843,32106431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.739843,32116431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.749843,32126431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.759843,32136431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.769843,32146431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.779843,32156431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.789843,32166431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.799843,32176431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.809843,32186431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.819843,32196431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.829843,32206431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.839843,32216431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.849843,32226431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.859843,32236431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.869843,32246431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.879843,32256431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.889843,32266431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.899843,32276431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.909843,32286431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.919843,32296431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.929843,32306431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.939843,32316431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.949843,32326431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.959843,32336431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.969843,32346431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.979843,32356431,-2,0,0.00000000,-0.00026599,0,4095,4095
9.989843,32366431,-2,0,0.00000000,-0.00026599,0,4095,4095
