host_unix_s,t_rel_s,stream,duty,vbat,i_motor,i_in,enc_millis,enc_count,position_m,velocity_mps
1775847563.073487,8.461688995361328,enc,,,,,484441.0,36496.0,4.85375,0.0399
1775847563.0735009,8.461702823638916,enc,,,,,484452.0,36501.0,4.85442,0.0605
1775847563.073503,8.461704969406128,enc,,,,,484462.0,36507.0,4.85522,0.0798
1775847563.073505,8.46170687675476,enc,,,,,484472.0,36516.0,4.85641,0.1197
1775847563.073506,8.461708068847656,enc,,,,,484482.0,36527.0,4.85787,0.1463
1775847563.073507,8.461709022521973,enc,,,,,484492.0,36540.0,4.8596,0.1729
1775847563.0738409,8.462042808532715,enc,,,,,484572.0,36727.0,4.88447,0.3591
1775847563.073843,8.462044954299927,enc,,,,,484582.0,36754.0,4.88806,0.3591
1775847563.073844,8.462045907974243,enc,,,,,484592.0,36782.0,4.89179,0.3724
1775847563.073845,8.46204686164856,enc,,,,,484602.0,36809.0,4.89538,0.3591
1775847563.073846,8.462048053741455,enc,,,,,484612.0,36834.0,4.8987,0.3325
1775847563.2109702,8.599172115325928,enc,,,,,484622.0,36861.0,4.9023,0.3591
1775847563.2109818,8.599183797836304,enc,,,,,484632.0,36889.0,4.90602,0.3724
1775847563.210984,8.599185943603516,enc,,,,,484642.0,36917.0,4.90974,0.3724
1775847563.210985,8.599186897277832,enc,,,,,484652.0,36944.0,4.91333,0.3591
1775847563.210987,8.599189043045044,enc,,,,,484662.0,36971.0,4.91692,0.3591
1775847563.211947,8.600148916244507,enc,,,,,484682.0,37027.0,4.92437,0.3724
1775847563.211948,8.600149869918823,enc,,,,,484692.0,37053.0,4.92783,0.3458
1775847563.211949,8.600151062011719,enc,,,,,484702.0,37079.0,4.93129,0.3458
1775847563.2119522,8.600154161453247,enc,,,,,484782.0,37274.0,4.95722,0.3192
1775847563.346273,8.734474897384644,enc,,,,,484792.0,37296.0,4.96015,0.2926
1775847563.346285,8.734487056732178,enc,,,,,484802.0,37318.0,4.96307,0.2926
1775847563.346286,8.734488010406494,enc,,,,,484812.0,37343.0,4.9664,0.3325
1775847563.3462882,8.734490156173706,enc,,,,,484822.0,37368.0,4.96972,0.3325
1775847563.346289,8.734490871429443,enc,,,,,484832.0,37393.0,4.97305,0.3325
1775847563.34629,8.734492063522339,enc,,,,,484842.0,37416.0,4.97611,0.3059
1775847563.347032,8.735234022140503,enc,,,,,484862.0,37464.0,4.98249,0.3192
1775847563.483145,8.871346950531006,enc,,,,,484872.0,37489.0,4.98582,0.3325
1775847563.483156,8.871357917785645,enc,,,,,484882.0,37513.0,4.98901,0.3191
1775847563.483157,8.871358871459961,enc,,,,,484892.0,37535.0,4.99193,0.2926
1775847563.483158,8.871360063552856,enc,,,,,484902.0,37557.0,4.99486,0.2926
1775847563.48316,8.87136197090149,enc,,,,,484912.0,37580.0,4.99792,0.3059
1775847563.483161,8.871362924575806,enc,,,,,484922.0,37603.0,5.0184,0.3059
1775847563.4831622,8.871364116668701,enc,,,,,484992.0,37756.0,5.02132,0.2926
1775847563.4831629,8.871364831924438,enc,,,,,485002.0,37776.0,5.02398,0.266
1775847563.4831638,8.871365785598755,enc,,,,,485012.0,37796.0,5.02664,0.266
1775847563.483165,8.87136697769165,enc,,,,,485022.0,37819.0,5.0297,0.3058
1775847563.483166,8.871367931365967,enc,,,,,485032.0,37841.0,5.03263,0.2926
1775847563.483167,8.871368885040283,enc,,,,,485042.0,37862.0,5.03542,0.2793
1775847563.483168,8.8713698387146,enc,,,,,485052.0,37883.0,5.03822,0.2793
1775847563.618082,9.00628399848938,enc,,,,,485072.0,37925.0,5.0438,0.3059
1775847563.61809,9.00629186630249,enc,,,,,485082.0,37948.0,5.04686,0.3059
1775847563.618091,9.006293058395386,enc,,,,,485092.0,37972.0,5.05005,0.3191
1775847563.618092,9.006294012069702,enc,,,,,485102.0,37995.0,5.05311,0.3059
1775847563.618093,9.006294965744019,enc,,,,,485112.0,38016.0,5.0559,0.2793
1775847563.6180952,9.00629711151123,enc,,,,,485122.0,38037.0,5.0587,0.2793
1775847563.618096,9.006298065185547,enc,,,,,485132.0,38060.0,5.06175,0.3058
1775847563.754221,9.142422914505005,enc,,,,,485142.0,38083.0,5.06481,0.3059
1775847563.754231,9.142432928085327,enc,,,,,485152.0,38105.0,5.06774,0.2926
1775847563.7542322,9.142434120178223,enc,,,,,485162.0,38127.0,5.07067,0.2926
1775847563.7542331,9.142435073852539,enc,,,,,485172.0,38146.0,5.07319,0.2527
1775847563.754234,9.142436027526855,enc,,,,,485182.0,38167.0,5.07599,0.2793
1775847563.7542348,9.142436742782593,enc,,,,,485192.0,38189.0,5.09607,0.3059
1775847563.754237,9.142438888549805,enc,,,,,485262.0,38341.0,5.09913,0.3059
1775847563.754238,9.142439842224121,enc,,,,,485272.0,38364.0,5.10219,0.3059
1775847563.754239,9.142441034317017,enc,,,,,485282.0,38384.0,5.10485,0.266
1775847563.75424,9.142441987991333,enc,,,,,485292.0,38406.0,5.10777,0.2926
1775847563.754241,9.14244294166565,enc,,,,,485302.0,38429.0,5.11083,0.3059
1775847563.888284,9.276485919952393,enc,,,,,485312.0,38453.0,5.11402,0.3192
1775847563.888341,9.276542901992798,enc,,,,,485322.0,38476.0,5.11708,0.3059
1775847563.8894389,9.27764081954956,enc,,,,,485342.0,38519.0,5.1228,0.2926
1775847563.88944,9.277642011642456,enc,,,,,485352.0,38543.0,5.12599,0.3191
1775847563.889442,9.277643918991089,enc,,,,,485362.0,38565.0,5.12892,0.2926
1775847564.026012,9.41421389579773,enc,,,,,485372.0,38588.0,5.13198,0.3059
1775847564.026026,9.414227962493896,enc,,,,,485382.0,38609.0,5.13477,0.2793
1775847564.0264251,9.414627075195312,enc,,,,,485475.0,38811.0,5.16163,0.3192
1775847564.0264268,9.414628744125366,enc,,,,,485485.0,38835.0,5.16483,0.3192
1775847564.026428,9.414629936218262,enc,,,,,485495.0,38856.0,5.16762,0.2793
1775847564.026429,9.414630889892578,enc,,,,,485505.0,38877.0,5.17041,0.2793
1775847564.02643,9.414631843566895,enc,,,,,485515.0,38899.0,5.17334,0.2926
1775847564.026432,9.414633989334106,enc,,,,,485525.0,38922.0,5.1764,0.3059
1775847564.026433,9.414634943008423,enc,,,,,485535.0,38945.0,5.17945,0.3059
1775847564.026434,9.41463589668274,enc,,,,,485545.0,38968.0,5.18251,0.3059
1775847564.1648152,9.553017139434814,enc,,,,,485555.0,38989.0,5.18531,0.2793
1775847564.164829,9.553030967712402,enc,,,,,485565.0,39013.0,5.1885,0.3192
1775847564.164831,9.553032875061035,enc,,,,,485575.0,39037.0,5.19169,0.3191
1775847564.164833,9.553035020828247,enc,,,,,485585.0,39060.0,5.19475,0.3059
1775847564.164834,9.553035974502563,enc,,,,,485595.0,39082.0,5.19767,0.2926
1775847564.165567,9.553768873214722,enc,,,,,485685.0,39261.0,5.22148,0.1995
1775847564.165568,9.553770065307617,enc,,,,,485695.0,39271.0,5.22281,0.133
1775847564.165569,9.553771018981934,enc,,,,,485705.0,39278.0,5.22374,0.0931
1775847564.305957,9.694159030914307,enc,,,,,485715.0,39282.0,5.22427,0.0532
1775847564.30597,9.694171905517578,enc,,,,,485725.0,39283.0,5.22441,0.0133
1775847564.305971,9.694172859191895,enc,,,,,485735.0,39283.0,5.22441,0.0
1775847564.305973,9.694175004959106,enc,,,,,485745.0,39282.0,5.22427,-0.0133
1775847564.305974,9.694175958633423,enc,,,,,485755.0,39282.0,5.22427,0.0
1775847564.305975,9.69417691230774,enc,,,,,485765.0,39282.0,5.22427,0.0
1775847564.3059762,9.694178104400635,enc,,,,,485775.0,39283.0,5.22441,0.0133
1775847564.305977,9.694179058074951,enc,,,,,485785.0,39283.0,5.22441,0.0
1775847564.3059788,9.694180727005005,enc,,,,,485795.0,39283.0,5.22441,0.0
