host_unix_s,t_rel_s,stream,duty,vbat,i_motor,i_in,enc_millis,enc_count,position_m,velocity_mps
1775849368.463404,2.067638874053955,enc,,,,,129175.0,21631.0,2.8768,5.998
1775849368.4634051,2.0676400661468506,enc,,,,,129185.0,22088.0,2.93757,6.0778
1775849368.464218,2.068452835083008,enc,,,,,129275.0,26411.0,3.51251,6.5832
1775849368.4642198,2.0684547424316406,enc,,,,,129285.0,26913.0,3.57927,6.6763
1775849368.5979688,2.2022037506103516,enc,,,,,129295.0,27423.0,3.6471,6.7827
1775849368.597983,2.2022178173065186,enc,,,,,129305.0,27938.0,3.71559,6.8492
1775849368.597984,2.202219009399414,enc,,,,,129315.0,28457.0,3.78461,6.9024
1775849368.597986,2.202220916748047,enc,,,,,129325.0,28980.0,3.85417,6.9556
1775849368.5979872,2.2022221088409424,enc,,,,,129335.0,29507.0,3.92426,7.0088
1775849368.597988,2.2022228240966797,enc,,,,,129345.0,30039.0,3.99501,7.0753
1775849368.597989,2.202224016189575,enc,,,,,129355.0,30573.0,4.06603,7.1019
1775849368.597991,2.202225923538208,enc,,,,,129365.0,31108.0,4.13718,7.1152
1775849368.597992,2.2022268772125244,enc,,,,,129375.0,31645.0,4.2086,7.1418
1775849368.597993,2.202227830886841,enc,,,,,129385.0,32189.0,4.28095,7.2349
1775849368.597994,2.2022290229797363,enc,,,,,129395.0,32737.0,4.35383,7.2881
1775849368.597995,2.2022299766540527,enc,,,,,129405.0,33289.0,4.42724,7.3412
1775849368.7303302,2.3345651626586914,enc,,,,,129415.0,33848.0,4.50158,7.4344
1775849368.730402,2.334636926651001,enc,,,,,129425.0,34414.0,4.57686,7.5274
1775849368.731473,2.335707902908325,enc,,,,,129525.0,40152.0,5.33998,7.3945
1775849368.731474,2.3357088565826416,enc,,,,,129535.0,40701.0,5.41299,7.3014
1775849368.731476,2.3357110023498535,enc,,,,,129545.0,41245.0,5.48534,7.2349
1775849368.731477,2.33571195602417,enc,,,,,129555.0,41786.0,5.55729,7.195
1775849368.864317,2.4685518741607666,enc,,,,,129565.0,42324.0,5.62884,7.1551
1775849368.864331,2.4685659408569336,enc,,,,,129575.0,42858.0,5.69986,7.1019
1775849368.8643332,2.4685680866241455,enc,,,,,129585.0,43387.0,5.77021,7.0354
1775849368.864335,2.4685699939727783,enc,,,,,129595.0,43914.0,5.8403,7.0088
1775849368.8643358,2.4685707092285156,enc,,,,,129605.0,44439.0,5.91012,6.9822
1775849368.864338,2.4685728549957275,enc,,,,,129615.0,44958.0,5.97915,6.9024
1775849368.8643389,2.468573808670044,enc,,,,,129625.0,45472.0,6.04751,6.8359
1775849368.86434,2.4685750007629395,enc,,,,,129635.0,45981.0,6.1152,6.7694
1775849368.864342,2.4685769081115723,enc,,,,,129645.0,46484.0,6.1821,6.6896
1775849368.975431,2.5796658992767334,enc,,,,,129655.0,46981.0,6.2482,6.6098
1775849368.975497,2.5797319412231445,enc,,,,,129665.0,47471.0,6.31336,6.5167
1775849368.975499,2.5797338485717773,enc,,,,,129675.0,47953.0,6.37747,6.4103
1775849368.975501,2.5797359943389893,enc,,,,,129685.0,48432.0,6.44117,6.3704
1775849368.975502,2.5797369480133057,enc,,,,,129695.0,48908.0,6.50447,6.3305
1775849369.111425,2.7156598567962646,enc,,,,,129716.0,49895.0,6.63574,6.2241
